derivative_skew,spike_prom_mean,label
-0.12383276551396763,0.12071402052353167,0
0.032554434979747256,0.15662070580891202,0
0.27903234544990685,0.2093987790313927,0
0.22087077198040292,0.1512675211710088,0
-0.05200483441475808,0.16366844375928244,0
0.22734578059779678,0.11930278440316518,0
-0.019804303235999927,0.20585701697402528,0
0.06785464692867113,0.16336121068281284,0
-0.12322161799584848,0.17318677657689804,0
0.02333602850269603,0.2674918409756252,0
-0.015313537745484659,0.15381567261435766,0
-0.2546658906234376,0.1702752614021301,0
0.185065855800833,0.18418221351427905,0
0.11680629256428451,0.13798946581388774,0
0.08595736216141685,0.21311661452054978,0
0.13948746492215025,0.14195500016212464,0
3.622056978756457,0.2224294309105192,1
1.1745257573712236,0.20154387670936003,0
0.06529358844901016,0.23235626220703126,0
-0.17617696310809655,0.16048750104130927,0
0.01602947770858693,0.14832714279492698,0
-0.16651365741590898,0.13538959940274556,0
0.35261072465658955,0.1591576095422109,0
0.9129406319375537,0.11336655264550989,0
0.06871774955302959,0.13841320923396516,0
0.01110450435523756,0.21603148645824857,0
-0.01818022710972064,0.1604398741040911,0
0.12045649984296831,0.156330162637374,0
-0.11336968814058791,0.18922022033382105,0
-0.023541268605647654,0.19616349628993443,0
0.144148718921257,0.143295406910681,0
0.1090411089747602,0.15281140173182772,0
0.1492755435581836,0.19592522280556812,0
0.07732054889569204,0.24978984526225498,0
-0.09691152175846962,0.17782723680138593,0
0.18529606026154855,0.144292734300389,0
-0.20516478675938057,0.1652490556240082,0
0.03518096522901954,0.11582770943641664,0
-0.07048128757736406,0.11826485494772594,0
0.4435361380934568,0.1341492584458104,1
-0.006271320136881407,0.15919770002365113,0
-0.11933288625791742,0.10832622249921163,0
-0.013150153421690612,0.17281800569632116,0
-0.14435938350295538,0.197189263395361,0
0.03563574959258672,0.11858640518681755,0
-0.006526033335053887,0.1768174529075622,0
0.03782223352610167,0.09869513577885097,0
0.04265946846701561,0.17917955276128408,0
-0.006598711009050884,0.1963582883862888,0
0.03139105144652682,0.2546644658655734,0
-0.08830919265643833,0.16715487514223373,0
0.16224483101192086,0.19530186653137205,0
0.1620652904824687,0.13200984375817434,0
0.2854220172357252,0.1914000861985343,0
0.16976426095636457,0.1527593049738142,0
-0.04706610486302902,0.18481713658884952,0
0.31522996917492996,0.15015864438480803,0
-0.10526830786078896,0.18377085427443188,0
0.007856311146114637,0.1454276688893636,0
0.12091591698636764,0.13718955376568961,0
-0.20484344981745004,0.2450601373400007,0
-0.15204503060409866,0.13320879505740268,0
0.01884387976146828,0.1444061296827653,0
0.012033247320270408,0.17345512658357623,0
0.009904070754134714,0.18681266202646143,0
-0.0568023295750984,0.14504552464331347,0
0.18054059057991315,0.10078540554753056,0
-0.34673981070852755,0.14934391006827355,0
0.2581130580897391,0.16428688133464137,0
0.19343704156508587,0.13530654875007833,0
-0.07603341464024885,0.1125960526642976,0
0.14561592336012774,0.1034571498632431,0
0.06482759057385087,0.2030994286662654,0
0.02797101030318513,0.16322981119155883,0
0.16345823548657357,0.1643615901470184,0
-0.1300569733422244,0.2125816622201134,0
-0.10721760102728926,0.22078438831700217,0
-0.28514775257168673,0.151440691947937,0
-0.11877434616562936,0.2412747933584101,0
-0.21664682283124684,0.13313117693452275,0
0.9003211175076863,0.2036584745134626,0
-0.0391733702668174,0.17120288511117301,0
-0.10710043114161177,0.22871477492153644,0
-0.3225730091530817,0.1354253261177628,0
0.1757207401899901,0.1373487581099783,0
0.07493646799963079,0.15542934186318344,0
-0.03149222990245302,0.13287056724230445,0
0.09276540614382936,0.16683306007674245,0
-0.07791721236235541,0.14152629375457765,0
0.06661778270628224,0.20536530211165147,0
0.10062640940301604,0.1796961542438058,0
-0.05623663616762699,0.14380414588110788,0
-0.05000807759755068,0.17587391568554772,0
0.033835923792921274,0.14724376814705983,0
0.018797380498347276,0.13530312077752477,0
-0.09397742794818971,0.1978301212594316,0
2.22085803267388,0.2422408160917899,1
0.03151891124318452,0.16479836636119416,0
-0.382508525734954,0.1926587353734409,0
0.22359030640297314,0.1717627074267413,0
0.10626041333374119,0.12993282526731492,0
0.0024235475275870798,0.20709078039441794,0
0.04451359785343859,0.15110217802452322,0
0.0062594527977690995,0.1230759231483235,0
0.0357754291377121,0.16819128543138506,0
-0.12346190032574449,0.16811838282479183,0
0.25743626512516204,0.17596730444882366,0
1.30290305166792,0.15756170170647757,0
0.06679375758161092,0.17759010076522827,0
0.15273025305046345,0.1425039042745318,0
0.49485700783050796,0.21684743726954736,0
0.006706922887271952,0.11786810036363272,0
0.006949532469913906,0.13033184533317882,0
2.5326315633569334,0.20310239078182926,1
-0.04826851842383809,0.19321182424371888,0
2.8860399592094175,0.2834505012806724,1
0.4609335476748013,0.15463244165693013,0
0.12526620053643453,0.14840410053730013,0
0.008037030964330097,0.1368273274651889,0
0.24144086431220046,0.12634979916943442,0
-0.03986594356616519,0.10912439908300128,0
0.10003809370908608,0.19543349559490494,0
-0.001208914688548929,0.16104653645784428,0
0.11875344870400235,0.1799829830725988,0
-0.09799585869591877,0.13983715141520778,0
-0.0011737609225409224,0.19402562163092874,0
0.10404711183739987,0.14932884342140618,0
0.37468444053190536,0.14466167820824516,0
0.11005344112363609,0.20902818802631262,0
0.2235935687506572,0.16626297452233052,0
0.1507617912372918,0.16996569667543684,0
-0.22852402456428642,0.13523453235626226,0
0.16738487383875073,0.13696230860317452,0
-0.15378735921302733,0.18470313780837588,0
0.027073475414962158,0.16180500294032849,0
-0.02139284287843081,0.20401936735425674,0
-0.08403382757192096,0.1653415488846162,0
-0.19980796849658566,0.11898101409276327,0
0.32154422388351245,0.14397216700017454,0
0.16941656664078947,0.1463616360317577,0
0.18330648938997512,0.23711046137307823,0
0.12550630191926318,0.16225129865830942,0
-0.028715216764918453,0.15197418825966968,0
-0.025998950981993542,0.1861499667167664,0
-0.29431903645610275,0.2344897735686529,0
-0.16664235654882745,0.14794177132494313,0
-0.28944640028368357,0.12374967734018963,0
0.16134236040444608,0.12985826432704928,0
0.1093646243683251,0.17951623537601571,0
0.037479493544301204,0.1691494714130055,0
-0.025018838906624628,0.20296184012764384,0
0.20607667769626598,0.1694934967401865,0
0.2518867986983056,0.14970832407474519,0
0.778706669320429,0.1582262015342712,0
-0.1945198946724279,0.17079644046331707,0
0.1344165350705736,0.19852858134678433,0
-0.07778887322546602,0.23581392943859097,0
0.1536674468731622,0.12222679319052862,0
-0.08894620669002046,0.17159828044272757,0
0.010152822575549154,0.16186186484992504,0
0.0788675546061882,0.16710242782320295,0
0.05851409887907505,0.16015948568071642,0
-0.030648158304230566,0.19973179204123362,0
0.20874596935154976,0.22782739480336506,0
0.3055706089977361,0.14187920093536374,0
-0.082457858824309,0.2640677443395058,0
0.28319922843186024,0.21104483298766305,0
-0.0762018836272944,0.17776332919190568,0
0.2157486755413943,0.27403749193464016,0
0.20683122427845418,0.16743938342944995,0
0.10512731254419032,0.13973949084410797,0
0.08701965790244173,0.13178338137539952,0
2.656603074916422,0.28975109006907485,1
0.12147249680627767,0.12886738454302152,0
0.11570891369797397,0.14871277592398904,0
-0.03608655062192692,0.13137699365615843,0
-0.04981353011163467,0.17242682145701516,0
-0.011045798289773928,0.1958148096737109,0
-0.0038420794106843615,0.18939816567205617,0
-0.055181014023791226,0.13543711105982462,0
-0.13244094893211752,0.2080049851666326,0
0.06588051055571707,0.18590079148610433,0
0.27873974171118604,0.1612985667429472,0
0.0018446611027135545,0.18802885751466497,0
0.17963427851558586,0.1188947573900223,0
-0.04293491215646836,0.1821498175462087,0
0.003000396830866199,0.14972561631883896,0
0.19489284627569306,0.1522347899044261,0
0.3179061618407443,0.15032355971634387,0
0.05044157124378325,0.2017542779445648,0
0.008602685276282298,0.15471883283721077,0
0.05984898375719685,0.15432302794958414,0
-0.0462894480203704,0.22949927777051923,0
-0.13851922842054493,0.14098358551661175,0
0.1429039421763686,0.1077655526307913,0
-0.0766393589687201,0.20173544211265365,0
-0.06851974859430048,0.15948750277360277,0
0.11703107541353548,0.1202156050130725,0
0.01287912848225593,0.17016189302716933,0
0.8103368676840248,0.15185329808908352,0
-0.09194337982631322,0.12249711826443674,0
0.10226967322049813,0.12056628808830723,0
0.044628903510539,0.1463211897647742,0
-0.12382978767133777,0.15300004192300745,0
-0.11208820165484872,0.2039372838205761,0
1.1771616702003342,0.13435899566959691,1
0.023923976973961217,0.1715674179792404,0
0.0566266593972385,0.15337994159796298,0
0.1996675995496066,0.2119840964292868,0
0.552922621816647,0.16183671222792728,0
0.07482910365150545,0.2025250463109267,0
-0.050338387628480745,0.23886801666683619,0
-0.032467593406873316,0.12747094556689265,0
-0.12692383665794604,0.1973172245881496,0
0.22346726771748765,0.13269984876668015,0
-0.03943126463921727,0.15907321460545062,0
-0.06121157234185076,0.250358190407624,0
0.22967847957834597,0.2247188443229312,0
-0.11815516017720855,0.1966232808624826,0
0.16459543824257805,0.1602951116859913,0
0.11722650536030314,0.16324874099932218,0
-0.02848442549960957,0.13226603550069477,0
0.04814580112919753,0.1641119507948558,0
0.10506320779486461,0.19021269710440383,0
0.04115399587836757,0.13333127051591873,0
-0.0747085607599015,0.185223786953168,0
0.10645652058427672,0.15183459810308503,0
0.10000573977001648,0.18022927443186443,0
0.15459198440120478,0.1708213967661704,0
-0.03246372466840609,0.17611004145521864,0
0.138022049366173,0.13497059651783533,0
-0.33028840303031437,0.1612660047080782,0
0.22823591191391804,0.16582397480268735,0
-0.18654709037991465,0.21908929787184062,0
-0.004090852737178047,0.18185547626379758,0
-0.019388427392629498,0.11600306264815793,0
0.024338399502832137,0.14451179107030232,0
-0.12897431028599815,0.21133039406367715,0
0.15998680813620958,0.13331438110720722,0
0.1127544565682741,0.23643732998106215,0
1.211293476940867,0.23545576781034472,1
-0.0257153808889056,0.16830547894200976,0
0.1518536000101949,0.14565875498872058,0
0.42526996253263105,0.14707294908063162,0
-0.11268121118127847,0.18007681049951693,0
0.023383763461434545,0.16057456924069316,0
0.10088533355768019,0.18085444822455896,0
0.0395884393200206,0.16453553500928378,0
-0.005804096130736273,0.22261534995502893,0
0.16635441880902588,0.19730298132509796,0
0.051989956452502796,0.20793177891861306,0
0.2532253034776256,0.17414954033764926,0
1.3197000483223342,0.13436062233201387,0
0.4211938320186916,0.16379691846668717,0
0.010167085597592563,0.14638648069266114,0
-0.0858916221960417,0.1460444685485628,0
0.03808164726358909,0.19335409947804041,0
-0.3509060802515965,0.18607469252177644,0
-0.05487045293449556,0.147415527149483,0
0.03435245368913475,0.18195477578698135,0
0.07043114101959565,0.15506227189494717,0
0.15899520945041726,0.19762351125478744,0
0.0007752873219018484,0.21326593129258412,0
0.11875228630388023,0.18299254741933613,0
-0.35330398395933404,0.16109079412511879,0
0.18900495283417865,0.163752659629373,0
0.6416126361132929,0.22265038362571168,0
0.1439002219535564,0.17830606639385224,0
-0.06655708076334249,0.16147950363881663,0
0.10098259400131496,0.12278264646346751,0
-0.009176439911143194,0.18679227005867732,0
0.2926602607979051,0.17738698257340324,0
0.0943793437428707,0.18446581299240525,0
-0.11269347663291826,0.24188945672728798,0
-0.12226417290664927,0.18593100951268118,0
0.1527794234648507,0.18254627697169779,0
-0.24647192446241803,0.19290269521566536,0
0.229609513294909,0.14868606979196725,0
0.007706944597924338,0.1548462647380251,0
-0.08534036742329396,0.19086275461948282,0
-0.2108079567099658,0.1458131993518156,0
0.17094166923305887,0.17884993483038508,0
0.2508607401782901,0.16618833003505587,0
0.09733597135675515,0.19956674511368208,0
-0.04123540474148277,0.20534491647373546,0
0.3906908612708663,0.17305060468221964,0
-0.017233013613103747,0.1488353557056851,0
-0.04176379495895439,0.21813827086897455,0
-0.22415089384745512,0.18013953106743952,0
-0.185233031128128,0.2145444856371198,0
0.05231975590500826,0.16667030291123824,0
0.0757744102280511,0.14289846420288085,0
0.2593179091316624,0.18090898501567348,0
-0.2573539182518144,0.129039346746036,0
-0.11426536509518262,0.11998208947479724,0
-0.13776908482845973,0.19830122590064997,0
-0.14791718917190538,0.18738827539814845,0
0.11660461633670868,0.18379965027173356,0
-0.13145896165090776,0.13826349504066238,0
-0.0456965303131679,0.10870689538217361,0
0.8652817699873961,0.22934649194989884,0
-0.005267280140887939,0.176794171333313,0
-0.05555925755442145,0.17889148347518025,0
-0.12740404161142807,0.15435659518608683,0
-0.11043567498560757,0.11686520318727234,0
-0.24008608435332124,0.16106147377779986,0
0.03595394416156376,0.2194039742151896,0
0.12281398332187164,0.13887717682739786,0
-0.0452745747217089,0.18339675199694752,0
0.017475650447005827,0.16542824109395346,0
-0.1113275597212607,0.3020336980289883,0
0.2030731165756749,0.16810537001182294,0
-0.11779436325142603,0.18123838799340383,0
-0.08266370379624861,0.18539204081973512,0
-0.13611711204294746,0.23236011415719987,0
0.17475540425464178,0.1499709859038844,0
0.08178308888417736,0.15786506439510148,0
-0.27556801252006385,0.11873456169577207,0
-0.04234890009992629,0.16962735758108252,0
0.006576775658248995,0.12832975640441432,0
0.14618006983687581,0.14727684259414672,0
0.1033402454215887,0.14329255123933157,0
0.03664692599778088,0.16990084312856196,0
-0.10499715961827978,0.1539405306180318,0
0.10160011649627998,0.10960679389536382,0
-0.15453655269619007,0.17657040686442935,0
0.2936301261195422,0.14739748420137347,0
0.142704621685315,0.1425964086220182,0
-0.07134610045825573,0.15069769552775794,0
0.14365295841416062,0.1671078602472941,0
0.0910208092349776,0.17110874618802752,0
0.4851977211947817,0.13904030509293078,1
0.11333804259383944,0.13941052520976344,0
-0.1874152349678319,0.1504951610797789,0
0.11406710317468498,0.185553629978283,0
0.05193365980510535,0.18261991637093677,0
0.07667439164134053,0.1436470099290212,0
-0.11210114834307151,0.17142044713622645,0
2.3736269671904,0.2004124470055103,1
0.18374035904395256,0.15610775303196261,0
-0.021807721052322912,0.12427739866318238,0
-0.0761941768661759,0.17535328409251044,0
-0.21330770241697386,0.28652625261318115,0
0.22334308770407393,0.10477861743984798,0
-0.2240201115802201,0.17752423769718895,0
0.07018774270655392,0.17373182979123347,0
-0.14820377027519663,0.18837925195693975,0
0.017908592034538224,0.18692647569319779,0
-0.0677808635913615,0.18281700713293889,0
-0.15482735183122204,0.17324951210537473,0
-0.029514281689061814,0.17885312661528588,0
-0.08964072578326947,0.1847074343607976,0
0.21267537676332746,0.17945380558570226,0
0.23293179260657937,0.1929358273744583,0
-0.10659863302406444,0.17098491595071907,0
-0.12941576432932084,0.13616180419921875,0
-0.0664182245599089,0.12760807797312734,0
-0.19207869182656176,0.1358322424273337,0
-0.12225321861062946,0.14534985780715942,0
0.07873841938882893,0.1383462871823992,0
0.1783674966640166,0.16467994776639072,0
0.18962050070119849,0.16042677854236806,0
-0.037381338950525964,0.18121932574680874,0
-0.07526833664040368,0.17633046843111516,0
-0.05971296317462921,0.16428451993886165,0
0.03448630203444468,0.1431975692510605,0
-0.22227866358855672,0.15403452566691805,0
0.2106230461755606,0.15296703245904716,0
-0.2489538468751603,0.10208157397085622,0
-0.04822096779638747,0.1387917337995587,0
0.015515496036385119,0.1639518749713898,0
-0.016425264238498712,0.23719718456268313,0
0.13797674289569403,0.18372316811535805,0
0.021504051599604255,0.14340603641561556,0
0.08143653153943496,0.17937459426048474,0
0.1436082856461792,0.16451208624574873,0
-0.004552066185103742,0.1831478131783975,0
0.06060518597493928,0.1781206101984591,0
-0.07520233441064365,0.16741022607859446,0
-0.0020485090556701824,0.19858360447381673,0
0.12266645282644813,0.1552787872723171,0
-0.23834786107036826,0.17043087204297383,0
0.07128194820480951,0.12958020745096976,0
-0.131686821541199,0.1499072895330541,0
0.14015891244873238,0.13099432177841663,0
-0.015944519860891196,0.15044746629653438,0
0.11778517297008932,0.21657585173845292,0
0.00894960866789569,0.16065900220590482,0
0.3053326310838909,0.2529568314552307,0
0.14696356180627293,0.1570596412304909,0
0.14229125687926839,0.19229764906135766,0
1.42299208088009,0.2596288644605213,1
0.013489146847058485,0.17769835717750318,0
-0.1659074693392069,0.17865377515554426,0
-0.020097512832576325,0.19467832148075107,0
0.09863158224463808,0.144069500507847,0
0.027823181972542237,0.18058342066678135,0
0.20107220280571442,0.16563605038743268,0
-0.04398026538441695,0.15290041357278822,0
0.22418640370766024,0.2213312731232754,0
-0.12101727692701328,0.16234115623846287,0
0.5039019999273334,0.19509574108653593,0
0.15576537195158285,0.17135635797794047,0
0.06466923734004323,0.17793735800118282,0
-0.27839137378022333,0.15849324365456902,0
0.03944104517280637,0.17290070668244975,0
-0.20124835684926065,0.1391763788281065,0
-0.27517352972539605,0.20405715736182967,0
-0.05948766287373065,0.1558711160313,0
-0.12172001523702068,0.2329401411661288,0
0.03874080596900011,0.17998092030033921,0
-0.1135633212360529,0.15711223227637153,0
-0.13128642693003645,0.13173359813112198,0
-0.09234091140342636,0.1805869387857842,0
0.14093659694257596,0.1960165373980999,0
-0.08068663724108774,0.2106764900056939,0
0.04912615461537915,0.1815276754529853,0
0.2596178412491514,0.17391195334494114,0
0.059751673428743705,0.15159636174931246,0
0.10506502281487583,0.11740435707953667,0
-0.09989103925486909,0.2060517496532864,0
0.04441672749933166,0.12873142170054572,0
-0.021492656672382773,0.16235467388823227,0
0.18065877126873198,0.21679644167423245,0
-0.12816283878339893,0.16937696503268349,0
-0.11010580849160594,0.17615029476583005,0
0.10141129101057543,0.20014212429523467,0
0.18172061872781195,0.1984592266380787,0
-0.003924072181016745,0.17036070998977215,0
0.16802935435065505,0.23167008199999412,0
0.02431134521545255,0.17807681981255025,0
0.15226871142024548,0.1838558824438798,0
0.32503315228372737,0.20061971221651348,0
0.03170618142106522,0.18363455533981327,0
0.28601112507851434,0.18620691532041966,0
-0.004598637172104875,0.182383279728167,0
-0.12047887332115254,0.15896294537712544,0
-0.05508712903241986,0.1938484380642573,0
0.38873089677149075,0.17025374945472269,0
0.2167644228657812,0.13332253289222717,0
-0.03482784674420505,0.17454655170440675,0
-0.06554769491614565,0.17651590969827438,0
-0.10687396061438284,0.18616674900054933,0
0.2635588952607147,0.193307641323875,0
0.6404981691580118,0.13909096462385998,0
0.028893061032907532,0.18674749646868025,0
0.09982908043583706,0.39716975118802933,0
0.2739615418596432,0.20455000460147862,0
0.1535349782554414,0.21706130053545977,0
-0.06146689696989403,0.24521677139643078,0
0.006867328676701073,0.18079959612626298,0
-0.16186894843746125,0.20197773906919692,0
0.12208175997930909,0.12431893311440943,0
0.010853670554538761,0.12380651161074636,0
-0.13687990306881503,0.15368600989642894,0
0.20825439127269588,0.16392411154669687,0
-0.1957732262887318,0.15947339751503684,0
0.12738745121961684,0.19537587106227874,0
0.06862543639785415,0.14060494270589616,0
0.23416294067150367,0.15915616055329637,0
0.15535186297434742,0.19321508518485142,0
0.25279611516304357,0.18144355529063458,0
0.10784562964618842,0.21667462617923045,0
-0.18310447437400088,0.16058859056042088,0
0.12251359531110559,0.17218568219858058,0
-0.03454048876531558,0.1922505968495419,0
0.0190916525586972,0.20637485716078016,0
-0.15741292985685607,0.15626367850181383,0
0.1131004642773136,0.21004028286252704,0
0.0030880889994284568,0.1735565655761295,0
-0.14264096745375227,0.2261637028894926,0
-0.17001710541566986,0.19212903181711835,0
0.7219355840918271,0.20744872802012682,0
0.6006655435779924,0.1706325953071181,0
1.164083870397815,0.23138452427727835,1
0.014570089983217488,0.22093293666839597,0
0.3192070440075844,0.18193910808274238,0
-0.11195187921390225,0.13961722599832635,0
0.05453876475431122,0.1971266718287217,0
0.26671187860102846,0.13068521499633784,0
0.06481030759270548,0.2566020134167793,0
-0.05264879578812436,0.17197951906257208,0
-0.1512216050646984,0.16052429007320868,0
-0.00217119559516632,0.22481930653254192,0
2.4241136675129797,0.26733026269710425,1
1.327602180123207,0.2309325980417656,0
0.17472067679478792,0.2063590495926993,0
1.2652653926764057,0.2509330297217649,1
-0.008254604844222552,0.17399992559637342,0
-0.06329764205994776,0.21601024898322851,0
0.18526231358861517,0.22558978148869105,0
0.14461889128156358,0.16718558759400337,0
-0.12633355834955545,0.17659360201735244,0
0.079750262682693,0.16641007355281287,0
0.04175973955147939,0.20811295446596642,0
0.5760212186269528,0.1804120374448372,1
-0.029633472603899466,0.18807699169431413,0
0.06966709145150354,0.11259471430922999,0
-0.16257557313235332,0.15319885990836404,0
-0.15384281452170245,0.2532633013195462,0
0.29289019306406217,0.23079368617083576,0
0.04157471832237204,0.23893415612332958,0
-0.16737785362384272,0.18395616453747415,0
