spike_key,skew_contribution,spike_prob_value,next_auc_preonly,max_second_derivative_raw,window_raw_kurtosis,auc,max_second_derivative,next_sharpness_preonly,next_depth_preonly_raw,next_sharpness_preonly_raw,window_skew,left_based_prom,next_auc_preonly_raw,window_raw_skew,next_depth_preonly,window_kurtosis,label
01_2-3_312_381,0.0844836770434946,0.0379902585642053,0.997709995051932,0.5009456964690411,0.1807883251311239,0.8180307693929396,1.0,0.0,0.2056855765774192,0.5320240699811698,0.2045419652867153,0.2068965517241379,0.4535832373313027,0.0,0.0,0.0,0
01_2-3_312_444,0.7294461774044888,0.7470263646327071,0.0,0.8162727509309625,0.6553886541890102,0.5863453571842685,0.1386903645442423,0.6069777061783315,0.2390514704807227,0.5633417905346052,0.2272688503185726,0.2298850574712643,0.4768439159863569,0.0,0.0,0.0,1
01_2-3_320_272,0.0601268477067839,0.1601729457454839,0.9609946619358152,0.1589069793886223,0.1109754741798177,0.1148126486971433,0.4412712662536006,0.278098352861244,0.1513452935716003,0.1898426412638128,0.0936521815582376,0.0974493858651135,0.2772207306994381,0.293607680846515,0.4655799038624496,0.0,0
01_2-3_327_100,0.5551208800605494,0.6470812806437245,0.2098347127947245,0.8970556138484019,0.5028419022201079,0.6455377484006974,0.4586156212101585,0.4830148365767581,0.1577376577869959,0.5008334734472745,0.8990802555644531,0.9082570855225732,0.0614036183434431,0.4268168140634202,0.6796100324802984,0.0,1
01_2-3_328_125,0.0012574913096712,0.0,0.9901583712850824,0.0487763721052673,0.0,0.0,1.0,0.7383574310026201,0.3853599501066809,0.6329767084186362,0.878707419534618,0.8729334013900266,0.0890648274297876,0.3512531745534482,0.183468241352443,0.0,0
01_2-3_329_468,0.2387280075181008,0.4661465160528666,0.8682044076819032,0.7423395670056743,0.6161535800604296,0.446143388685333,0.1113092194504405,0.9086172951196708,0.1851722370328933,0.5094719907644848,0.4351839945194725,0.4363632721478699,0.635513646908088,0.0396201884603481,0.0109059085326812,0.0,1
01_2-3_336_514,0.0282721204617785,0.324175669033828,0.9992568027955764,0.2398364485379838,0.3306599362355821,1.0,0.2270007279998278,0.5942659605899351,0.3027765075831998,0.2253635360236255,0.5125654150097376,0.5197562440911023,0.5985773568428963,0.3713994787710897,0.6459751118197494,0.0,0
01_2-3_355_231,0.8211961904007298,0.6776517713934667,0.0167808566001008,0.5882557281166448,0.4940394855791327,0.7950043659031636,0.0474490419312295,0.4157544122097987,0.2327884934207932,0.7111861437701165,0.0382079026942775,0.0389337970041145,0.2547702526942955,4.344986933770709e-253,2.2432248275067782e-253,0.0,1
01_2-3_355_355,0.8891472455279482,0.6999934293823002,0.0,0.7882814475147438,1.0,0.5553622543095222,0.2167254445683368,0.8907265512920128,1.0,0.9999999999999998,0.226794588433378,0.2311033541503266,0.4434360115058662,0.0,0.0,0.0,1
01_2-3_370_639,0.3249897419476832,0.7845355354230983,0.8068302672366723,0.6499074257410837,0.5917636974534597,0.5004118765445371,0.1406778863206115,0.5108397748275237,0.1185029462533324,0.2644380051727487,0.5259129236841396,0.4949168864261608,0.7075471698083375,0.227514267646637,0.1718738750964364,0.0,1
01_2-3_409_97,1.0,1.0,1.0,1.0,1.0,0.7510716779037969,0.0695996407373276,0.4462351356191817,0.0412159382994985,0.6112711620346097,1.0,1.0,0.0418414315945459,1.0,1.0,0.0,1
01_2-3_409_229,0.0333191435353327,0.1235897163522209,0.1636431467994684,0.353522614602439,0.1903143232947741,0.4751884584159489,0.6134302787352943,0.1701070852048715,0.6498237061873465,0.536579372392625,0.9004885143753258,0.8893899294438686,0.2167736211700888,0.2460553026884892,0.1484303833537119,0.0,0
01_2-3_409_241,0.0019728052786776,0.0995450842494173,0.1588828577980303,0.3111204264992273,0.0,0.3115871257551235,0.449976507683441,0.441189474627952,0.8369752975868726,1.0,0.8209686500732541,0.7959020155756538,0.2409564822112139,0.2483985485112751,0.1468324999845349,0.0,0
01_2-3_409_782,0.0170407708572221,0.0,0.1618764343372788,0.1347919400461779,0.211387553194502,0.6162913995149939,0.0,0.5421579798952864,0.0588578583661272,0.3048879228096929,0.6999923054730542,0.7008468095562599,0.8926921166371873,0.1567229380600481,0.1280542896701874,0.0,0
01_2-3_443_344,0.0582191377413916,0.3907828785773202,0.9804211347216932,0.0380065663332869,0.3288932079332659,0.3621067963693817,0.8399085831654174,0.6902495422485125,0.3835551244806244,0.4620535855116607,0.1075850636344766,0.1067643204422355,0.3229755576105645,0.0,0.0,0.0,0
01_2-3_448_169,0.0500645987391129,0.6453156201537977,0.769138601234205,0.5442570815913255,0.420672443186805,0.6397142189313502,0.1216246353899932,0.7374115419893941,0.5733663559407749,0.2545543647806414,0.8351597619947786,0.8444392579113086,0.1647113144675414,0.3158511035503277,0.0961040758215348,0.0,0
01_2-3_482_484,0.3500884748970388,0.7405162971657144,0.1814218208020872,0.2889369287863762,0.9579140198103332,0.3676946657120231,0.2249047835079206,0.4750842724662449,0.4249552005002931,0.3623500191705746,0.3782044008991091,0.3823727839049614,0.5571900367676343,0.0362953477768775,0.0935584915154222,0.0,1
01_2-3_499_809,0.4451888373151318,0.7094660738894971,0.4493408183575934,0.7550640796470862,0.660487591006685,0.6128934842216877,0.1564617826131377,0.7475776076553707,0.4578858822569557,0.867220673658883,0.7456140350869249,0.7522123893797297,1.0,0.0509796609378205,0.0281249956497523,0.0,1
01_2-3_500_116,0.6864594157779331,0.8615130007516977,0.0429797901921858,0.5018643787599468,0.5123264288297209,0.7391515103587173,0.1259279571365337,0.4550069921828804,0.3214673811455341,0.6932583872353748,0.9072164306993422,0.9166726293164932,0.0808081283376913,0.5042641808617785,0.2099225170036898,0.0,1
01_2-3_530_659,1.0,1.0000000000000004,1.0,1.0,1.0,0.7586751847589055,0.1512275840277499,0.6683137080516856,0.5488752669405252,0.6731370291364851,0.5760785425164823,0.5761574265700659,0.7567655734268606,0.0376059151980911,0.0258621969092452,0.0,1
01_2-3_532_332,0.3510427871964747,0.6332509170543719,0.7092186473135078,0.7091638260516298,0.6060022222346378,0.5385388207502841,0.4153607540253177,0.2417410291634895,0.2792873200837296,0.2509848780863103,0.2127497019620293,0.2232720020749849,0.4390217577532197,0.0864985192614454,0.0498144222073738,0.0,1
01_2-3_532_455,0.944124665723188,0.6795687153349648,0.2063103277001527,0.4322394445027482,0.4396891444280937,0.3218591844236073,0.1042818651692409,0.4382185852436306,0.4879876886593197,0.3680770732896176,0.3085194685002955,0.3189938672779856,0.5308392893506415,0.0864985192614454,0.0498144222073738,0.0,1
01_2-3_572_496,0.1504428490932121,0.0,0.9994091611363966,0.2432071494210631,0.7298443823639856,0.6740169134236107,0.3928465920665513,0.0825453841478121,0.2808087488844229,0.4715784962255886,0.4103117434191581,0.4103117434170838,0.6072723971783075,0.0,0.0,0.0,0
02_2-2_48_784,0.0459243447600607,0.0326173705959449,0.9962432439998712,0.3372927197858323,0.1515476038717176,0.2562784475314554,0.6512790725028874,0.1456857248598299,0.5158413726588905,0.8347316464113508,0.8287666648555607,0.8413788487522856,0.9511542831495065,0.2536300717400803,0.651446496664535,0.0,0
02_2-2_59_580,0.0,0.419335804895798,0.9653392131901491,0.0933807952695616,0.1180942997042975,0.1719107557514739,1.0,0.6581223287424635,0.452843272256715,0.5577155603864252,0.4515102009733437,0.451517136260968,0.6461900361171321,0.2311767484715583,0.5123661329636031,0.0,0
02_2-2_121_459,0.0826028800684837,0.4350179718610469,0.9927374397952587,0.3069974736423205,0.1560668918093821,0.0287620224853416,0.2893474942531489,0.3461104517337401,0.4514600706624597,0.1501583394975255,0.3641555882613785,0.3740646885048106,0.5445305718017104,0.2475443780713893,0.4494807911418904,0.0,0
02_2-2_168_487,0.2404407708257545,0.5170437737018829,0.4250929974249072,0.2385193802416223,0.4954500665227166,0.0676809949384863,0.2730709908226695,0.8114284553295125,0.0962906042157779,0.5891896175140404,0.375397610377035,0.3915190330838597,0.5346294323299586,0.1074971103448964,0.0895011391710896,0.0,0
02_2-2_191_648,0.7882470380497129,0.7493368541678826,0.0005116822908362,0.553936638437273,0.7172926158001848,0.504927898577701,0.0,0.7961820342749285,0.6088852542121519,1.0,0.5566026020496245,0.5514007086308153,0.7169799965387839,0.3001860936030535,0.0213455148385027,0.0,1
02_2-2_213_617,0.1372796907468938,0.4834663418498841,1.0,0.7646613854060261,0.4737240546446906,0.7578103031778124,0.7003012764688563,0.0,0.2027463451614162,0.4500049326461446,0.4958803116960405,0.4999448170529595,0.7445408298133563,0.0909968818187403,0.1075687313213822,0.0,0
02_2-2_221_292,0.163092073206709,0.2455904291737232,0.9734901658902428,0.0,0.1839527262435137,0.09007231357549,1.0,0.6026856731330866,0.9011892626650904,0.4878712386675625,0.213499912167648,0.213499912167648,0.3333255694845404,0.0623539487575038,0.0052186103498288,0.0,0
02_2-2_236_87,0.0705731221344241,0.4184227234949913,0.9999337010484848,0.1797077979363118,0.177419408419467,0.0,0.1408239658341233,0.9298208903175906,0.2497649814662386,0.6180793585440154,0.0061316399251269,0.0265850770982121,0.0617101691742615,0.0229018099085499,0.0474612132457394,0.0,0
02_2-2_264_716,0.0975214211023671,0.4847764402112224,0.9991156479740212,0.2402224186883498,0.2199164614972546,0.3766607358947753,0.8823749330469972,0.0709892909659845,0.1264475235420277,0.4920336933834344,0.5889610772797979,0.6044194265100604,0.7844529027022492,0.1088350270949478,0.0699000308587339,0.0,0
02_2-2_280_720,0.1964603041198579,0.5933368354099207,0.9469848895367544,0.0607152645756365,0.3291309765470454,0.2225352543007255,1.0,0.6991435966663097,0.66561808001561,0.4243746096821633,0.7220979561693229,0.7608813218552956,0.8431276633686892,0.1298498082337355,0.4714225280497998,0.0,0
02_2-2_290_381,0.0792964099631873,0.0991901807170778,0.9998963347892034,0.1566729530977768,0.0,0.3228400084938883,0.3275272138772265,0.555393358164021,0.1680314991012639,0.4488783829174383,0.2131141614194394,0.2033888025345949,0.4000991318496035,0.1574178474519025,0.0686917704720452,0.0,0
02_2-2_310_101,0.131438295573931,0.2437843385464591,0.9982370782901472,0.1663424529888661,0.4120026076397872,0.0,0.1020288948292308,0.4188582380595618,0.1234791423777851,0.1420948640109185,0.9104921338765498,0.9224344855694124,0.0920134670740775,0.2012646469639543,0.0078533906932206,0.0,0
02_2-2_313_410,0.5016309329743731,0.7808028557297,0.4294520363442554,0.8690200915232661,1.0,0.6803067961555255,0.7607291732225386,0.2755306903378178,0.2227339834155043,0.4674612500539363,0.2837736293986515,0.2739623092555374,0.4460323673190329,0.2344016165580353,0.0488827508621297,0.0,1
02_2-2_313_525,0.0910029342261898,0.5039302227747555,0.9997942288294984,0.6286620404452081,0.5720600145054021,0.5857071282812948,0.661682408035529,0.2240215141152719,0.3240794685602774,0.490509708106746,0.3715000931318797,0.3628905053684145,0.5394389646519268,0.2344016165580353,0.0488827508621297,0.0,0
02_2-2_313_584,0.3967339410633594,0.5271822579036933,0.642184304314752,0.1355638142092392,0.2086077357636178,0.7084303860368334,0.8088820995756427,0.0,0.1369824456977425,0.2801330505042336,0.4324324323592426,0.4246575341740549,0.6043165652362736,0.2344016165580353,0.0488827508621297,0.0,1
02_2-2_325_827,0.1927084750520135,0.4849495861381676,0.4149630162856447,0.7489386609816054,0.3537569615112471,0.7138153049114352,0.111168233075474,0.5806413816056175,0.4283400538001729,0.3771420182783247,0.8504672216130043,0.81249992029866,0.990909083349746,0.5576894250909266,0.4860305999870185,0.0,1
02_2-2_346_845,0.1130493350420309,0.1275387575267053,0.996334766065901,0.1132259884577364,0.3102973359247748,0.398645157896468,0.5819532357779416,0.6576843024369223,0.0,0.5263713947535956,0.8666666671274491,0.8609271527726976,1.0,0.0777340867689574,0.0510171931013239,0.0,0
02_2-2_354_717,0.0799526483774312,0.3409436816679343,0.9951587093776042,0.4053637757830354,0.3367074604771788,0.3813218333233159,0.1805997673043267,0.7904422850059112,0.1720902232357296,0.5303799319072776,0.6621385507718585,0.6576940026650753,0.8393299057574525,0.279851695845419,0.0391360211283454,0.0,0
02_2-2_381_741,0.1507418568090863,0.1040924782412477,0.7762201465584335,0.113707904786568,0.0,0.0,0.4031164347800481,0.2032790033611253,0.0,0.1177040579962838,0.7744359999873727,0.757352856147056,0.9130433950834544,0.0,0.0,0.0,0
02_2-2_396_433,0.1925373652154219,0.2463225717511314,0.98415621671608,0.4023387365578045,0.0,0.0,0.8065243804680655,0.0,1.0,0.7241402458871143,0.4668680097981207,0.466413039158078,0.5621066262415871,0.987802059552703,0.9843077071150764,0.0,0
02_2-2_406_746,1.0,0.886531527320177,0.7519481894228264,1.0,0.8459745479331386,0.5964423479717936,0.5578721256047643,0.0560353312344855,0.6357536608842951,0.6970252704939157,0.7931685087881241,0.781605884615226,0.8882575050237584,0.6739845180754868,0.7068015397665901,0.0,1
02_2-2_450_98,1.0,0.9999999999999998,1.0,0.9344430971429872,1.0,1.0,0.1678684279539783,0.7328909686458842,0.4655436722367731,0.7130376788050546,1.0,1.0,0.0428713002051848,1.0,1.0,0.0,1
02_2-2_450_643,0.1928964196715963,0.0618475534766775,0.9070743220374676,0.5199119061374813,0.5610149118927752,0.3185934778861185,0.3953138684383026,0.3908501732630751,0.3377373676229265,0.6434495934674042,0.5608557533694347,0.5710041943241828,0.7421704207262095,0.1421597908200525,0.104155843174377,0.0,0
02_2-2_451_289,0.9352513693538068,1.0,0.0493099232243809,0.8149995672965128,0.9397561986084196,0.2936930617715882,0.3823208447824198,0.3859314128892661,0.0,0.6577353129830732,0.1344123560571724,0.141640081035018,0.3333304847409204,0.1368852926407577,0.1114053017362233,0.0,1
02_2-2_455_392,0.9980198381848988,1.0,0.0021959866260576,0.9608917427966512,0.5895426181365309,0.6945695232570074,0.4680387515106791,0.1713336158954753,0.2506650255444753,0.5925732151068248,0.2132665240807627,0.2164221981731056,0.3972713941490787,0.0195838301417095,0.0133811921806044,0.0,1
02_2-2_484_76,0.25258587372321,0.2252955294012248,0.8621405171009575,0.8115242751541323,0.5961813532553812,1.0,0.5255075055074037,0.1092744827733663,0.8309531821062823,0.5496239278765993,0.9711813077107428,1.0,0.0,0.6319083588862218,1.0,0.0,0
02_2-2_486_593,0.590127004494902,0.67608720753862,0.220676889939607,0.9817432373969645,0.5385280971256801,1.0,0.2571636822427898,0.3733666502722914,0.8174874945723478,0.684606571614697,0.5131368189556016,0.5194224744295577,0.6556291390729605,0.4810101669169401,0.8365582688982927,0.0,1
02_2-2_487_153,0.650332146316108,0.8297324610559547,0.1115650729009318,0.8921693094055382,0.5535215103879665,0.3593767950065312,0.1827027083506838,0.5406516496551739,0.4539579619196526,0.6609950400997158,0.9999999999999998,1.0,0.0982144641085296,1.0,1.0,0.0,1
02_2-2_502_384,0.1520909498642527,0.5854975151345645,0.9866934497319104,0.3356002799075578,0.0527368329756891,0.0,0.0757859273452841,0.4815881311649134,0.1814007003590071,0.6833458461998374,0.2799971300127368,0.2666637535705457,0.4238508463868574,0.1923330600409749,0.0061647929442347,0.0,0
02_2-2_525_767,0.0,0.2245852000694623,0.8758848144622717,0.0,0.3027475909179231,0.1303022367072177,0.1555609532449757,0.8093073379322997,0.2616388503340364,0.2966209831481812,0.590909090909091,0.590909090909091,0.8571480659988817,0.0,0.0,0.0,0
02_2-2_568_527,0.4888326767408065,0.7085510571984619,0.5016313450198635,0.3589328847300849,0.3109622976097582,0.6603517100238164,0.9888219537111502,0.0,0.4696196139110137,0.759900144123961,0.4999986879961126,0.4676247501535164,0.6428562804461513,0.0,0.0,0.0,1
02_2-2_590_310,0.5102241325325292,0.2607948521305583,0.1214432168984654,0.5540057886874508,0.3469522970666415,0.5055202949613498,0.5428405505410248,0.0167620569212308,0.7128423061438458,0.6147984221064865,0.1249999999980447,0.119718309857173,0.3065713818362107,0.2245727965758108,0.1248695187599879,0.0,0
02_2-2_590_707,0.3631065628543289,0.3320333931478569,0.3129544461273693,0.6221465447773962,0.6737227558316673,0.3124896844006312,0.5355304279152411,0.0985228244409175,0.1708761282923024,0.4429573290433741,0.6319444433073695,0.6338028157483189,0.839421639419608,0.2245727965758108,0.1248695187599879,0.0,1
02_2-2_650_324,0.0020071431912063,0.0562950769147945,0.9732191133739704,0.224910765919457,0.288378197824353,0.7412570651825329,0.3522426076432484,0.0960064499155265,0.7098207858226278,0.975637540012786,0.1142857012271069,0.1153846022004364,0.3055555428653652,0.0,0.0,0.0,0
02_2-2_750_200,0.324627549876104,0.7831405092324266,0.2505873624575114,1.0,0.3892977636372743,0.5745274781794552,0.2100654737696863,1.0,0.2771414399662987,0.3896227452998819,0.0576562014517686,0.0571068018878443,0.247618868185196,0.4501574112037785,0.1684560059542288,0.0,1
02_2-1_7_850,0.0528103516404176,0.2529541477195978,0.7311377837906212,0.3141481509447949,0.4791561726045157,0.4426610133771201,0.2556929674877941,1.0,0.7122642501651244,0.3735947638322071,0.714302869971641,0.7142985311402763,1.0,0.0,0.0,0.0,0
02_2-1_46_749,0.0009808746720862,0.1126433369869772,0.967463569338278,0.1510474336871868,0.4251734905422588,0.5189630713607792,0.8952581657108638,0.4107395262715123,0.1814066723921977,0.1221878373805105,0.6760797985157294,0.6848509651363509,0.8464208703239844,0.1341581086946259,0.0615653417821842,0.0,0
02_2-1_51_430,1.0,1.0000000000000004,0.4261340390217722,0.8577441559122262,0.8466959670635652,0.2392015410449914,0.5129317078706128,0.3113699682575945,0.5047359385192044,0.8602524187185858,0.3619344461956346,0.3765363510307323,0.4940687918947107,0.4537527201625723,0.864812382173476,0.0,1
02_2-1_54_323,0.2215630780118898,0.1123583025080154,0.6674440468216395,0.3095234818231849,0.2524777771151252,0.453833006179857,1.0,0.0,0.3945981340268376,0.9706965800192564,0.0,0.0,0.3218387069862792,1.0004710548465206e-43,3.947094958198098e-44,0.0,0
02_2-1_60_652,0.1157396770313194,0.5075989072424436,1.0,0.3180853777004292,0.1348286117146692,0.0,0.6343795576493265,0.0365827618630941,0.1718567680156906,0.3385628121811591,0.5973161013870784,0.6267611466907231,0.7532251721264525,1.6640280401779799e-46,1.3364077886409767e-46,0.0,0
02_2-1_87_470,0.0158677000934528,0.0646473019524016,0.9877997004862892,0.231839889971179,0.351203646026468,0.8638924411953582,0.06196983576721,0.78692763191228,0.090071008045341,0.4988006095118747,0.3800636526342099,0.3949004530240454,0.5604729248668942,0.1706290487587946,0.1840061906440128,0.0,0
02_2-1_87_763,0.0024144512592408,0.1042942719449024,0.9807420246966064,0.6785050515528949,0.3486295515779909,0.8307874625257765,0.6385250324900547,0.0773524204305432,0.4079582482601482,0.2783932878203684,0.7323891580274572,0.7509270582983983,0.9395243242211582,0.1706290487587946,0.1840061906440128,0.0,0
02_2-1_113_691,0.574105525054183,0.7231390589759314,0.2780686728115436,0.7734309350385675,0.92535424795483,0.6938393009693994,0.4880410793402382,0.4131321090632348,0.4082881268079467,0.8648334905243177,0.5892660612656991,0.5955308341336324,0.8333471864797399,0.1014586112906775,0.0316425339662094,0.0,1
02_2-1_129_204,0.245977750032027,0.595824412898182,0.2194222977606236,0.7328801221414964,0.4780276611528843,0.4388544856096405,0.0961725015993926,1.0,0.4103684458425476,0.1464681669200102,0.9134538858790244,0.8411251667064654,0.2201834862385321,0.5768303815568414,0.0164328228072773,0.0,1
02_2-1_131_445,0.5865049139079485,0.6629732564836632,0.2026628577561761,0.3427800807804657,0.3944046836454122,0.0,0.0341220168968008,0.5251703094384768,0.4481770176793001,0.0342086648682548,0.3392857148331371,0.3518518520480929,0.4716981132075947,0.0,0.0,0.0,1
02_2-1_142_415,0.6300487333718895,0.6721953901010781,0.1535610629959289,0.7346512202554772,0.6924679601977088,0.5583160483649383,0.3397046657024731,0.4412825388802192,0.072737572739688,0.5146507283775312,0.2588592657087313,0.2549564597690661,0.4713163974860858,0.1371855588450108,0.0198053686410895,0.0,1
02_2-1_164_822,0.0001500355022498,0.1286536397120705,0.9311630989097502,0.0400000269262452,0.5172545355789556,0.3797241258352067,1.0,0.7119136471249636,0.611478336533292,0.524890121045138,0.825935558500924,0.8195253084413788,0.9481236556572842,0.141281735331952,0.1131542728956542,0.0,0
02_2-1_172_859,0.1686367164652685,0.3927744033645064,0.9992292046710332,0.2064098808912683,0.5591707441348155,0.5161672112795863,0.3137912765742825,0.4332200808489206,0.1208514620243578,0.3757215580743301,0.8443624091466848,0.8495407658340142,1.0,0.2188049286976908,0.0789894499146845,0.0,0
02_2-1_177_58,0.8251391769820654,1.0000000000000002,0.0,0.7489305220502824,0.8941442835419173,0.9536696673835736,0.001328570647741,0.7780329077216427,0.4485697166904898,0.7597290059128583,1.0,1.0,0.0,1.0,1.0,0.0,1
02_2-1_177_505,0.0385112201537125,0.4436748731312243,0.9899478689627152,0.1743265174075205,0.052869251952035,1.0,0.3246829620383705,0.4495799953008971,0.2161122747671853,0.7841446661713191,0.2908001590176463,0.2908001590176463,0.4903001516536476,0.0,0.0,0.0,0
02_2-1_177_602,0.0,0.0,0.9473733145238488,0.1102144307979087,0.0143873845698233,0.0,0.5473482771954299,0.0,0.0,0.7152029128829692,0.4558502342426602,0.4558502342426602,0.6477090196928003,0.0,0.0,0.0,0
02_2-1_232_757,0.075472604756951,0.2245855114137853,0.9950510411807396,0.3244101178602765,0.3581137858743133,0.5796295528849243,0.1238415296157275,0.8574730743577743,0.2912208173753652,0.5871668145736881,0.5956272668778706,0.6017354324284342,0.8816022487991252,0.0,0.0,0.0,0
02_2-1_246_525,0.5115528790697343,0.9948182637831128,0.527193510746043,0.5970262402807623,0.5883750959912964,0.7999247893663286,0.0,0.7821773362374526,1.0,1.0,0.3236517677875664,0.3336822293860541,0.5450904394587136,0.0,0.0,0.0,1
02_2-1_249_270,0.0066620695125068,0.3133067344003335,0.995793896817522,0.6997177413229705,0.5935112319569132,0.3696862350778098,0.4028581153784094,0.3563026982382963,0.1777972836117192,0.9999999999999998,0.124947269903069,0.1315242187690847,0.2818182440750165,0.1930315872485127,0.0682089085262207,0.0,0
02_2-1_254_368,0.0,0.1536778148164479,0.8595568492834906,0.0419806931612091,0.0865599098535651,0.0,1.0,0.6860948870555902,0.3013179546289247,0.3795912545286608,0.2355039902154554,0.2355039902154554,0.4287051137908028,0.0,0.0,0.0,0
02_2-1_255_489,1.0,1.0,0.0099035690584494,0.9436090146369628,0.6543320441071904,0.777186408242514,0.1575061955434696,0.8543960651194024,0.3735457113292178,0.941855351451293,0.2695559144415915,0.2726195037356154,0.4946236559139785,0.1076512593670561,0.0288463706934099,0.0,1
02_2-1_260_649,0.5761606783433095,0.7272963990175774,0.2426464887768191,0.9341341753450476,0.4721559390720297,0.9380993322807158,0.2236858102341427,0.6938219610624909,0.402626555863214,0.995814050281724,0.5860485157659469,0.6026464159507791,0.7061697922686668,0.0581262015407055,0.054870977354416,0.0,1
02_2-1_269_735,0.6200405350488811,0.4177410144045259,0.84748649212444,0.2756336718336765,0.5790538298524845,0.5037643445458402,0.1556240269175614,0.2436223188537349,0.304255779133886,0.2401903882187618,0.700954990268001,0.712923128511942,0.909079133008792,0.0310408318069984,0.0046215925996623,0.0,1
02_2-1_281_352,0.9563496558664468,0.8679216675898389,0.5169930806891244,0.901291074043612,1.0,0.315961366140144,0.3223640344841731,0.3318871350768428,0.1017181122875443,0.7762060881729911,0.1686746987951807,0.1707317073170731,0.4074074074112213,7.256628795109953e-136,1.6138381301721975e-136,0.0,1
02_2-1_289_527,0.1720668244934609,0.0677636200684725,0.9946876103941796,0.1670636008497469,0.0822115190530201,0.888850985932742,0.1868605753967975,0.5123806585133563,0.0703377345754138,0.1431777038893545,0.3423095304392829,0.3551061347500417,0.562189336110468,0.0,0.0,0.0,0
02_2-1_291_300,0.8098876753517493,0.7724847127236288,0.0002141951406163,0.631523814427429,0.4920689145131099,0.5436558464053598,0.4177882831187751,0.1643579035539388,0.1563250114887248,0.6738785607808981,0.0,0.0,0.2881501930074311,1.467823610846367e-37,4.848220196023284e-38,0.0,1
02_2-1_292_460,0.0475107033942473,0.0029212395395163,0.7551736567828689,0.2283559656724848,0.7622199122837167,0.3192563851206167,0.2453429179182354,0.3053647559935661,0.3260623594286584,0.735404348227908,0.2019110566341889,0.2060728038785088,0.4899385549490967,0.0,0.0,0.0,0
02_2-1_292_692,0.2510816227172505,0.4068836776344746,0.9712842563371764,0.9428018862460216,0.5526137109145277,0.4058372071024868,0.9589886813582912,0.1010379549316399,0.3648621907525909,0.3308191598927483,0.525250433489141,0.5360767823805324,0.8164092516364738,0.0,0.0,0.0,0
02_2-1_293_705,0.2835552953974954,0.3064311311737681,0.8404689911087142,0.405350978738423,0.251634061858173,0.5944039291596259,0.1992811858920815,0.6062072412022667,0.6273478896944538,0.5092478470342731,0.6392110022928895,0.62511057351761,0.8089007705574911,0.0,0.0,0.0,0
02_2-1_300_359,0.0041359975427561,0.3178257231092188,0.2481597874337836,0.1105947492399052,0.0859897276616902,0.0,0.4914869801885614,0.192822342717681,0.3853576692257091,0.6135763200614384,0.1365298909364771,0.137715486892274,0.3608573455292964,5.21162171870777e-10,3.5910105549270116e-11,0.0,0
02_2-1_332_633,0.990949773931675,0.9787153945282948,0.1601934478622361,0.7816326245611703,0.4773479623934111,1.0,0.0986316840975822,0.430736219315523,0.0873864127551688,0.4700869615151329,0.4897959367142142,0.4948453608247423,0.6836798294391032,0.0,0.0,0.0,1
02_2-1_337_241,0.4149424337283449,0.6254715749640807,0.6108596475911594,0.7220587776706875,0.7171717728664773,0.5665064987439334,0.1495202982517685,0.9279993492918464,0.6905830052345496,0.9444450344401812,0.8942945513811834,0.8208590946542418,0.2381975614184113,0.6863826141868344,0.1840707468100912,0.0,1
02_2-1_337_562,0.1803955413543814,0.3021753525834409,0.9723128859773006,0.2831699205786897,0.593399257234271,0.5422035932258294,0.2125726746884331,0.9377328089311288,0.1307710377355113,0.4555533202073832,0.4326886430018075,0.4245544166172954,0.6669642879673344,0.4073233109475249,0.1297286628362738,0.0,1
02_2-1_348_567,0.501520173594201,0.6613148097469375,0.5386052802369375,0.3598039132135485,0.4858786672758167,0.4972927806195692,0.0,0.6494480535615181,0.5337893377269806,0.8371025629073918,0.4050632911392405,0.4155844155844156,0.6891891891891893,0.0,0.0,0.0,1
02_2-1_354_675,0.4189236732242767,0.7420386060178632,0.6311485811946158,0.0499635183498091,0.0,0.0214893972506294,1.0,0.9481702459204432,0.4349660585050569,0.6598202330034157,0.6185799403446292,0.616160093330943,0.8387096772338521,0.1410390400510119,0.0662227669688046,0.0,1
02_2-1_355_843,0.4957961826810552,0.7814410398944984,0.4743799788933506,0.8301572708282603,1.0,0.9800084117912266,0.242253553573891,0.8662076318309414,0.2229113561336161,0.3406097982852633,0.717391304347826,0.7252747252747254,1.0,0.0,0.0,0.0,1
02_2-1_356_49,0.613001498152615,0.896989558556218,0.1249464524028827,1.0,0.9229916172808478,0.6392235044574477,0.2194203083580292,0.7084666611559391,0.2820406991471312,0.6685687690170152,0.9791610285485212,1.0,0.0,0.7457146663573366,1.0,0.0,1
02_2-1_377_372,0.0090278837256656,0.2231181611089614,0.9705415942630538,0.4239364309605788,0.3039353740010238,1.0,0.5744068516953905,0.2196625792855731,0.2590109377752606,0.207523170917679,0.1926402254268416,0.1937407413063355,0.4608467231083283,0.0,0.0,0.0,0
02_2-1_378_582,0.336699256280759,0.568327399459335,0.8306432352782684,0.0,0.0,0.0,0.7083271453900126,0.9420474100580938,0.3657794075500437,0.6648850540945425,0.4342103274860955,0.4647885344225065,0.6965778427486409,0.0,0.0,0.0,1
02_2-1_393_88,0.0965859293024387,0.096355119456418,0.5754749219233859,0.2307964691111251,0.4678593625407289,0.5521558712523921,0.1733602815684178,0.7499826023149256,0.0895637370937824,0.8226806599150273,0.8735899122221004,0.9494316588692032,0.025951938773082,0.5077361316271777,0.2748310219447398,0.0,0
