spike_key,video_id,roi_index,frame_index,cascade_peak_idx,prob_value,f_value,skew_contribution,spike_prob_value,max_second_derivative_raw,amplitude,relative_amplitude,rise_time,decay_time,fwhm,auc
04_2-1_113_631,2-1,113,631,626,0.47386777865515384,0.7541059255599976,0.10830913088127131,0.47386777865515384,0.3349457383155823,0.4937441349029541,1.8963770899599053,3.0,,17.0,8.538670971989632
04_2-1_113_700,2-1,113,700,695,0.2265794588595811,0.7980193495750427,0.0006307098567686446,0.2265794588595811,0.3376525044441223,0.17078804969787598,0.2722887868180719,3.0,14.0,8.0,1.4646414518356323
04_2-1_113_732,2-1,113,732,728,0.10527610977516819,0.7261403203010559,0.007272772389385268,0.10527610977516819,0.2304168939590454,0.04065576195716858,0.05930952267603494,0.0,2.0,3.0,-1.2365637719631195
04_2-1_113_808,2-1,113,808,803,0.39248221935897987,0.6801024675369263,0.012881033987318312,0.39248221935897987,0.24389681220054626,0.2507708817720413,0.5840960462419159,3.0,,15.0,4.956710234284401
04_2-1_115_166,2-1,115,166,162,0.415264298724181,0.5285912156105042,0.10779877371368075,0.415264298724181,0.37893085181713104,0.34774742275476456,1.9229159998439382,3.0,,14.0,6.540566377341747
04_2-1_115_254,2-1,115,254,250,0.2691143937633327,0.5254026055335999,0.002087446964744268,0.2691143937633327,0.15271833539009094,0.1475193351507187,0.39038334510349787,1.0,,11.0,2.295780897140503
04_2-1_115_270,2-1,115,270,266,0.3344203075774246,0.845671534538269,0.0006086237829521507,0.3344203075774246,0.28572410345077515,0.3467904180288315,0.695136389317055,3.0,41.0,13.0,5.7975709438323975
04_2-1_115_492,2-1,115,492,488,0.2937369837489283,0.4180348217487335,0.011414542222564666,0.2937369837489283,0.2312355451285839,0.27946843951940536,2.0168560008796614,2.0,,13.0,4.193759899586439
04_2-1_115_557,2-1,115,557,553,0.3092392558180136,0.5838252902030945,0.005847061523586608,0.3092392558180136,0.27629464864730835,0.29381580650806427,1.0131248218662972,3.0,39.0,14.0,4.255080386996269
04_2-1_115_632,2-1,115,632,628,0.3261964271117635,0.6260333061218262,0.014375556389793556,0.3261964271117635,0.25333473086357117,0.3190758526325226,1.0394790841709967,0.0,48.0,13.0,4.500156328082085
04_2-1_115_705,2-1,115,705,700,0.24818993395344197,0.6475397944450378,0.0004066452598963943,0.24818993395344197,0.23833805322647095,0.2247120887041092,0.5314507201233234,0.0,1.0,11.0,2.6208696216344833
04_2-1_115_741,2-1,115,741,736,0.2801712470845841,0.7923059463500977,0.01797013796791985,0.2801712470845841,0.19177258014678955,0.2541373670101166,0.47222631860409775,0.0,16.0,6.0,1.9233191907405853
04_2-1_115_808,2-1,115,808,804,0.288007424758741,0.658441960811615,0.0023596481327562086,0.288007424758741,0.31618380546569824,0.22363834083080292,0.5143433277778876,2.0,39.0,12.0,3.0074510276317596
04_2-1_115_860,2-1,115,860,855,0.2926729751435955,0.7387840747833252,0.0020605472680992726,0.2926729751435955,0.3194580376148224,0.1787565052509308,0.31919233083504606,0.0,19.0,14.0,2.090945154428482
04_2-1_116_75,2-1,116,75,71,0.16464798099354425,0.5824605226516724,0.011775614716678299,0.16464798099354425,0.4115390479564667,0.06797587871551514,0.13212421306776712,2.0,1.0,2.0,-0.6360450088977814
04_2-1_116_96,2-1,116,96,92,0.19266926467514522,0.6708352565765381,0.013029970824334575,0.19266926467514522,0.41421306133270264,0.15114164352416992,0.2908283644981794,2.0,5.0,12.0,1.253081738948822
04_2-1_116_123,2-1,116,123,119,0.24922136050986718,0.6974206566810608,0.005644508142380612,0.24922136050986718,0.3862817585468292,0.14965975284576416,0.27322094694579474,0.0,1.0,3.0,0.9191616773605347
04_2-1_116_163,2-1,116,163,162,0.1400527877007615,0.7391887307167053,0.0035420182426302684,0.1400527877007615,0.5224847197532654,0.14725622534751892,0.2487719866907388,0.0,1.0,8.0,0.6532460153102875
04_2-1_116_241,2-1,116,241,236,0.3239422426567534,0.7537464499473572,0.0671353763735623,0.3239422426567534,0.47478193044662476,0.20681989192962646,0.37814929426579724,3.0,1.0,9.0,2.970661833882332
04_2-1_116_328,2-1,116,328,326,0.2208750745719842,0.7118255496025085,0.0005768840841390584,0.2208750745719842,0.2857746183872223,0.17743882536888123,0.3320419788185216,0.0,1.0,7.0,1.0347238183021545
04_2-1_116_380,2-1,116,380,375,0.30985876634515586,0.735289454460144,0.06363046030142142,0.30985876634515586,0.4374040365219116,0.23336242139339447,0.4649329604097263,2.0,1.0,10.0,2.9254313707351685
04_2-1_116_426,2-1,116,426,422,0.11766138887911387,0.8378410935401917,0.013614654241008349,0.11766138887911387,0.17487028241157532,0.1786508858203888,0.2710156851970814,0.0,2.0,2.0,-1.5926426351070404
04_2-1_116_464,2-1,116,464,461,0.12021225437192179,0.6025791168212891,0.0016860183220791195,0.12021225437192179,0.1455347239971161,0.06393551826477051,0.11869725814268989,0.0,1.0,8.0,-0.20378358662128448
04_2-1_116_552,2-1,116,552,557,0.2455482459726555,0.8239989876747131,0.22681082893747095,0.2455482459726555,0.33081966638565063,0.3505726009607315,0.7405007637914537,0.0,6.0,3.0,3.0006920248270035
04_2-1_116_595,2-1,116,595,593,0.1898778033694823,0.8726674914360046,0.006137982307015946,0.1898778033694823,0.256014883518219,0.17312586307525635,0.24748471864490193,0.0,2.0,5.0,0.19326087832450867
04_2-1_116_760,2-1,116,760,757,0.21307688803592023,0.39748644828796387,0.011121591339402073,0.21307688803592023,0.4965169280767441,0.19081856310367584,0.9233101840352256,0.0,23.0,11.0,1.7537511363625526
04_2-1_117_73,2-1,117,73,69,0.14697305062876848,0.8337641954421997,0.006614727713760635,0.14697305062876848,0.15612268447875977,0.044977933168411255,0.057021699438268576,0.0,1.0,5.0,0.13379445672035217
04_2-1_117_119,2-1,117,119,115,0.17744373063198216,0.9529997110366821,0.005960391108635464,0.17744373063198216,0.12117773294448853,0.1709088385105133,0.21852810781242646,1.0,1.0,5.0,0.5888064205646515
04_2-1_117_166,2-1,117,166,164,0.16409911358331603,0.854118824005127,0.0003736947562314134,0.16409911358331603,0.11467635631561279,0.08005139231681824,0.10341656170990059,0.0,2.0,3.0,0.1159311830997467
04_2-1_117_353,2-1,117,353,348,0.42851579163028797,0.5351182222366333,0.17079240079445696,0.42851579163028797,0.2376486212015152,0.40306375175714493,3.0522537426686482,3.0,,16.0,7.436885422561318
04_2-1_117_402,2-1,117,402,397,0.23698843765737782,0.7311365008354187,0.00019590400105202153,0.23698843765737782,0.20364367961883545,0.17851734161376953,0.32303863996537313,0.0,30.0,8.0,1.6719343066215515
04_2-1_117_526,2-1,117,526,521,0.37413355927400266,0.4695253372192383,0.031449400702223164,0.37413355927400266,0.22658248245716095,0.2853158041834831,1.548865574335413,4.0,,17.0,5.8785203620791435
04_2-1_117_591,2-1,117,591,586,0.3359694696726271,0.63463294506073,0.024092305613283852,0.3359694696726271,0.26310959458351135,0.28138574957847595,0.7965689556128743,3.0,,13.0,4.302590504288673
04_2-1_117_641,2-1,117,641,636,0.24945181957636509,0.7424939870834351,0.0008922583114361383,0.24945181957636509,0.2028712034225464,0.16052201390266418,0.27582430305935574,0.0,15.0,10.0,1.9707183241844177
04_2-1_117_758,2-1,117,758,754,0.30968848126191806,0.5280784368515015,0.008342828969058148,0.30968848126191806,0.1839362233877182,0.3091753125190735,1.412384192605481,3.0,47.0,15.0,4.195206560194492
04_2-1_117_822,2-1,117,822,817,0.2959250405093482,0.5373542308807373,0.006047724658376171,0.2959250405093482,0.12552884221076965,0.19650481641292572,0.576515047619314,3.0,25.0,14.0,2.9477225244045258
04_2-1_118_181,2-1,118,181,176,0.3787083110152625,0.5071679949760437,0.1023673122654885,0.3787083110152625,0.09684938192367554,0.40229256451129913,3.835908589157455,4.0,,14.0,6.497318118810654
04_2-1_118_245,2-1,118,245,240,0.40444314223353317,0.7160619497299194,0.06513332218177394,0.40444314223353317,0.2995574176311493,0.24459971487522125,0.5188108331743801,2.0,38.0,14.0,4.693950325250626
04_2-1_118_552,2-1,118,552,547,0.40136079527929547,0.45562833547592163,0.13952999996280394,0.40136079527929547,0.12480998784303665,0.31327418237924576,2.2006676697833627,3.0,,14.0,6.799845531582832
04_2-1_118_620,2-1,118,620,615,0.3016865675757672,0.5847032070159912,0.02081467380877043,0.3016865675757672,0.25606682896614075,0.13633187115192413,0.3040601845994364,2.0,,9.0,3.1515334397554398
04_2-1_118_659,2-1,118,659,655,0.25669052875458276,0.7974385023117065,0.002265408542429416,0.25669052875458276,0.26890093088150024,0.17478975653648376,0.2807196797913139,2.0,20.0,11.0,2.2627487182617188
04_2-1_118_701,2-1,118,701,697,0.20162212610990882,0.8916046023368835,0.005076431210384671,0.20162212610990882,0.36833906173706055,0.1567612886428833,0.21332614139857445,0.0,7.0,6.0,0.6978273093700409
04_2-1_120_87,2-1,120,87,84,0.16168371655472563,0.6860109567642212,0.015333799764725814,0.16168371655472563,0.14853155612945557,0.05846723914146423,0.0931683920969652,0.0,7.0,5.0,0.3381456434726715
04_2-1_120_215,2-1,120,215,212,0.3014114628952588,0.5869510769844055,0.3155826467042871,0.3014114628952588,0.34515276551246643,0.21250110864639282,0.5675020072496573,2.0,46.0,11.0,4.632190749049187
04_2-1_120_267,2-1,120,267,270,0.1322421604828566,0.7493563890457153,0.0007253837226911102,0.1322421604828566,0.4864078760147095,0.10501959919929504,0.1629886743302781,1.0,1.0,2.0,-1.4621207863092422
04_2-1_120_299,2-1,120,299,298,0.11481781280073014,0.6613829135894775,0.030181796489784668,0.11481781280073014,0.29126501083374023,0.07529041171073914,0.12846165318510866,0.0,1.0,4.0,-0.9926760792732239
04_2-1_120_331,2-1,120,331,326,0.20481368926986476,0.7314474582672119,0.050131049994096934,0.20481368926986476,0.15174955129623413,0.21736550331115723,0.422822667116838,0.0,1.0,4.0,0.007579535245895386
04_2-1_120_387,2-1,120,387,385,0.29582647521532063,0.672961950302124,0.24555038459106332,0.29582647521532063,0.2778586447238922,0.19000433385372162,0.3934182366787895,1.0,2.0,7.0,2.447819083929062
04_2-1_120_544,2-1,120,544,540,0.22843999884216776,0.337820440530777,0.16417807139847648,0.22843999884216776,0.1770385205745697,0.19303447008132935,1.33324015774531,0.0,46.0,10.0,3.068257551640272
04_2-1_120_601,2-1,120,601,596,0.22458956081557965,0.44659891724586487,0.06555339184331921,0.22458956081557965,0.3259391784667969,0.18082740902900696,0.6803867361186803,2.0,12.0,10.0,2.029936634004116
04_2-1_120_717,2-1,120,717,713,0.2200797547133052,0.3733232319355011,0.013238423754961405,0.2200797547133052,0.17366252839565277,0.2554231695830822,2.166437951657638,0.0,35.0,11.0,2.5678070187568665
04_2-1_120_818,2-1,120,818,813,0.28568259856010975,0.44068604707717896,0.12212938184003835,0.28568259856010975,0.27067282795906067,0.23185093700885773,1.1102105241451343,5.0,,12.0,5.440724268555641
04_2-1_121_95,2-1,121,95,91,0.4431386728997979,0.5542614459991455,0.1039596305767542,0.4431386728997979,0.32978810369968414,0.23665988445281982,0.7451471060172995,2.0,,12.0,6.364338576793671
04_2-1_121_175,2-1,121,175,171,0.24621830487919988,0.6074793338775635,0.0002836502462969927,0.24621830487919988,0.2368943691253662,0.11550194025039673,0.2347708283887676,1.0,32.0,10.0,1.8406191915273666
04_2-1_121_213,2-1,121,213,212,0.21967936403277097,0.7397240400314331,0.005321536360773805,0.21967936403277097,0.3653038740158081,0.1211494505405426,0.19585261437954157,0.0,1.0,5.0,0.8068258464336395
04_2-1_121_275,2-1,121,275,270,0.2169092141998289,0.8709138631820679,0.001776998936992774,0.2169092141998289,0.31115466356277466,0.24099963903427124,0.3825912001912907,1.0,1.0,5.0,1.549597054719925
04_2-1_121_311,2-1,121,311,314,0.14556669127743466,0.6973180770874023,0.0026313517646165898,0.14556669127743466,0.2855525612831116,0.0876220166683197,0.1437142575730136,0.0,1.0,2.0,-0.2087385356426239
04_2-1_121_353,2-1,121,353,348,0.2686339800306927,0.7883440256118774,0.01052359926644461,0.2686339800306927,0.20984047651290894,0.17908599972724915,0.29394114171449853,1.0,1.0,5.0,1.7601991891860962
04_2-1_121_420,2-1,121,420,415,0.102581180015193,0.7492660284042358,0.0016406634684707699,0.102581180015193,0.3253561854362488,0.1178961992263794,0.18673080938932246,0.0,2.0,3.0,-0.2782115042209625
04_2-1_121_501,2-1,121,501,497,0.44043665660588077,0.5513947010040283,0.1993887425777013,0.44043665660588077,0.5235107243061066,0.36234092712402344,1.9166024548867582,1.0,,10.0,6.852359153330326
04_2-1_121_592,2-1,121,592,587,0.311663415679856,0.5375617146492004,0.022880303673407487,0.311663415679856,0.3498619496822357,0.13274738192558289,0.32792164504761906,0.0,12.0,9.0,2.950887158513069
04_2-1_121_638,2-1,121,638,633,0.276296781218414,0.7474822402000427,0.0074277131096083995,0.276296781218414,0.29403799772262573,0.17546719312667847,0.30675275768431626,1.0,2.0,12.0,1.9900431334972382
04_2-1_121_722,2-1,121,722,718,0.28666086133838903,0.5931417346000671,0.0008206342250011899,0.28666086133838903,0.2898947298526764,0.21098248660564423,0.552080023479435,0.0,26.0,9.0,1.712280049920082
04_2-1_121_806,2-1,121,806,802,0.4208839773023558,0.4479156732559204,0.09775792060122436,0.4208839773023558,0.3177092894911766,0.25299083441495895,1.2978891552213792,3.0,,12.0,5.846530199050903
04_2-1_125_57,2-1,125,57,52,0.44203792876390835,0.6558185815811157,0.2759900305929649,0.44203792876390835,0.4264765791594982,0.5115854293107986,3.546933706004025,3.0,,14.0,7.887321153655648
04_2-1_125_149,2-1,125,149,146,0.2685418754163148,0.6521244049072266,0.002920802264334885,0.2685418754163148,0.3561389744281769,0.1638941764831543,0.33569035045654183,0.0,9.0,4.0,1.8629638105630875
04_2-1_125_278,2-1,125,278,282,0.05809804391365854,0.393123596906662,0.008420784874969535,0.05809804391365854,0.4618716686964035,0.1408730149269104,0.5584645784413628,0.0,1.0,4.0,-0.6336499508470297
04_2-1_125_336,2-1,125,336,332,0.31929281102605833,0.4333295226097107,0.0008467860818081089,0.31929281102605833,0.329718429595232,0.2341214269399643,1.1752606045092582,3.0,,6.0,4.173571122810245
04_2-1_125_392,2-1,125,392,397,0.15503195258392846,0.5865867733955383,0.023588303087738384,0.15503195258392846,0.5953896641731262,0.14821158349514008,0.33809300094928896,0.0,1.0,8.0,-0.0799097865819931
04_2-1_125_455,2-1,125,455,452,0.28881519283474,0.7607723474502563,0.008364271906840432,0.28881519283474,0.504475474357605,0.3605203777551651,0.9007335504927225,0.0,1.0,10.0,3.320256605744362
04_2-1_125_501,2-1,125,501,496,0.11377497587258442,0.7323184609413147,0.0015796097227128627,0.11377497587258442,0.26811638474464417,0.09903192520141602,0.15637775258511113,1.0,2.0,4.0,-1.0828103721141815
04_2-1_125_552,2-1,125,552,550,0.22257568284898,0.6507531404495239,0.001596002704232054,0.22257568284898,0.17884355783462524,0.15756499767303467,0.3194825341623074,0.0,1.0,5.0,0.8723254650831223
04_2-1_125_681,2-1,125,681,677,0.3942866420937948,0.5284187197685242,0.1011285613748497,0.3942866420937948,0.4382009357213974,0.29023265093564987,1.21851228477722,2.0,,10.0,5.007162522524595
04_2-1_125_761,2-1,125,761,756,0.20321182676913305,0.7604055404663086,0.010692571239741346,0.20321182676913305,0.2569979429244995,0.186309814453125,0.3245274368213056,2.0,5.0,6.0,3.017691746354103
04_2-1_125_842,2-1,125,842,837,0.3373247072711788,0.6068269610404968,0.06611162956094002,0.3373247072711788,0.4218294620513916,0.22880563139915466,0.6052717491265377,1.0,48.0,13.0,3.8792718425393105
04_2-1_127_95,2-1,127,95,91,0.2237748790615724,0.7305770516395569,0.001298386860982725,0.2237748790615724,0.29513877630233765,0.09328263998031616,0.1463729137957577,1.0,19.0,5.0,1.2342562079429626
04_2-1_127_171,2-1,127,171,166,0.38788885781002785,0.6853938102722168,0.026239411846213596,0.38788885781002785,0.18344467878341675,0.27637486159801483,0.6757018531631823,3.0,,14.0,4.74230383336544
04_2-1_127_352,2-1,127,352,348,0.42259039145405947,0.39504334330558777,0.06057774391679085,0.42259039145405947,0.1361074559390545,0.30999693274497986,3.6450325263764314,4.0,,14.0,7.072182558476925
04_2-1_127_500,2-1,127,500,495,0.33049927272356217,0.46116137504577637,0.0048216222962121896,0.33049927272356217,0.26760950684547424,0.3009445071220398,1.8783571981028224,3.0,,16.0,5.249409262090921
04_2-1_127_634,2-1,127,634,631,0.41903182381091014,0.46820688247680664,0.04386187418991348,0.41903182381091014,0.1855044886469841,0.34666863083839417,2.8523417620796896,3.0,,15.0,6.804224502295256
04_2-1_127_741,2-1,127,741,737,0.40513990202915884,0.5322777628898621,0.04389254084545005,0.40513990202915884,0.17090502381324768,0.29882484674453735,1.2800219062524734,2.0,,15.0,5.706928379833698
04_2-1_127_859,2-1,127,859,854,0.357835820165084,0.5666033029556274,0.016931943448271782,0.357835820165084,0.17381983995437622,0.31996816396713257,1.2973340509361018,3.0,,15.0,5.55821718275547
04_2-1_128_139,2-1,128,139,134,0.2818099778467045,0.6988785266876221,0.04150442110763173,0.2818099778467045,0.13899526000022888,0.26802392303943634,0.622075105546026,3.0,26.0,12.0,2.542888879776001
04_2-1_128_499,2-1,128,499,494,0.22723796350053985,0.3730287253856659,0.03610644792846554,0.22723796350053985,0.28742945194244385,0.22752997279167175,1.5637932885004244,4.0,27.0,15.0,3.2562978863716125
04_2-1_128_537,2-1,128,537,532,0.29513851183270734,0.5597185492515564,0.11023020115655362,0.29513851183270734,0.2726043164730072,0.20907071232795715,0.5962412720472889,1.0,29.0,13.0,3.3168645724654198
04_2-1_128_645,2-1,128,645,641,0.22989997639917828,0.6482566595077515,0.0023524117672099566,0.22989997639917828,0.3156149089336395,0.2821531742811203,0.7706924016482863,0.0,18.0,6.0,1.8203746229410172
04_2-1_128_715,2-1,128,715,710,0.3305583376575482,0.7003813982009888,0.046992772265484234,0.3305583376575482,0.25071218609809875,0.33451294898986816,0.9142984307915574,2.0,,12.0,3.7002194672822952
04_2-1_128_823,2-1,128,823,818,0.3387396309003317,0.5462689399719238,0.12297529533782643,0.3387396309003317,0.1443219780921936,0.18174800276756287,0.4985941388208099,5.0,,8.0,3.8800017088651657
04_2-1_129_127,2-1,129,127,122,0.3100413217037802,0.5460997223854065,0.006812755711059799,0.3100413217037802,0.20612609386444092,0.1999664306640625,0.5777151041138403,4.0,,12.0,3.324242264032364
04_2-1_129_170,2-1,129,170,167,0.37275425429337217,0.7370864748954773,0.007908366272702153,0.37275425429337217,0.17507830262184143,0.2408088892698288,0.48523023453949715,1.0,,13.0,4.234475940465927
04_2-1_129_244,2-1,129,244,239,0.30183974022422977,0.7870293259620667,0.00847910933277348,0.30183974022422977,0.13136017322540283,0.1689990758895874,0.27344790302702515,2.0,28.0,9.0,2.9003087878227234
04_2-1_129_379,2-1,129,379,376,0.48435695859748984,0.5265933275222778,0.04867204529180506,0.48435695859748984,0.16776305437088013,0.25879697501659393,0.9663946972955916,2.0,,12.0,6.686095491051674
04_2-1_129_466,2-1,129,466,463,0.24136387981464963,0.7602148652076721,0.0009188917557249342,0.24136387981464963,0.31539320945739746,0.08011928200721741,0.11780591432484375,1.0,30.0,5.0,1.2013789415359497
04_2-1_129_602,2-1,129,602,597,0.3581849141250942,0.5894083380699158,0.003448463043420929,0.3581849141250942,0.2089136838912964,0.29813216626644135,1.0235377800405612,3.0,,16.0,4.977515339851379
04_2-1_129_767,2-1,129,767,762,0.4453562113467536,0.5659981369972229,0.08800247290437668,0.4453562113467536,0.23068439960479736,0.48021626845002174,5.598109210990018,4.0,,16.0,8.837645152583718
04_2-1_132_77,2-1,132,77,74,0.26014443757276323,0.5635475516319275,0.018280430790858174,0.26014443757276323,0.23133695125579834,0.18309207260608673,0.48124441018669367,2.0,1.0,5.0,2.2662974298000336
04_2-1_132_124,2-1,132,124,119,0.34089842043997515,0.6966599225997925,0.006742955546978425,0.34089842043997515,0.30268341302871704,0.25493381917476654,0.5771309804833311,3.0,45.0,15.0,3.9779244661331177
04_2-1_132_185,2-1,132,185,180,0.254079833802738,0.7022129893302917,0.0025362064045610765,0.254079833802738,0.16618496179580688,0.18511706590652466,0.35799366717269343,0.0,5.0,2.0,2.1206203997135162
04_2-1_132_260,2-1,132,260,256,0.18132351717728973,0.5949810147285461,0.00037805097812386847,0.18132351717728973,0.19701051712036133,0.16747039556503296,0.3917338846289086,1.0,8.0,9.0,1.5954692959785461
04_2-1_132_332,2-1,132,332,328,0.2643579216645791,0.4690195918083191,0.006340009325869582,0.2643579216645791,0.18654972314834595,0.19689610600471497,0.7235542548753695,3.0,27.0,7.0,2.782981716096401
04_2-1_132_479,2-1,132,479,474,0.33183901706041646,0.5932087302207947,0.035008202595538905,0.33183901706041646,0.2750489115715027,0.36880602687597275,1.6435008196369971,5.0,,16.0,8.125351674854755
04_2-1_132_606,2-1,132,606,601,0.4544205349500436,0.5893376469612122,0.34783166644781144,0.4544205349500436,0.36618393659591675,0.37711720913648605,1.7770070262881514,5.0,,16.0,8.402285777032375
04_2-1_132_702,2-1,132,702,697,0.283125498145517,0.5945594906806946,0.003937018715176839,0.283125498145517,0.2536134123802185,0.17300650477409363,0.4104027502071231,3.0,36.0,13.0,2.898845687508583
04_2-1_132_761,2-1,132,761,756,0.25281657017625864,0.6953868269920349,0.0050658473507101875,0.25281657017625864,0.336001992225647,0.1926804482936859,0.38328626104285934,0.0,26.0,7.0,2.25792096555233
04_2-1_132_843,2-1,132,843,838,0.2638547724379849,0.6151105165481567,0.0017538260101420476,0.2638547724379849,0.2666443884372711,0.2562168389558792,0.7139073629682473,4.0,,11.0,2.7282825112342834
04_2-1_133_147,2-1,133,147,142,0.499736812741684,0.5305927991867065,0.13809499433177236,0.499736812741684,0.2016606256365776,0.40013042092323303,3.0670176816427115,3.0,,15.0,9.38946633413434
04_2-1_133_425,2-1,133,425,420,0.4900586123677726,0.5172940492630005,0.19565283891835913,0.4900586123677726,0.28018707036972046,0.38788190484046936,2.997260470192299,5.0,,14.0,9.927638851106167
04_2-1_133_558,2-1,133,558,553,0.336023574251629,0.7364045977592468,0.0030282289167026934,0.336023574251629,0.2246541976928711,0.24092046916484833,0.4862324648991228,2.0,,10.0,3.9102403968572617
04_2-1_133_728,2-1,133,728,723,0.22629442971567199,0.8090351223945618,0.013295467547223152,0.22629442971567199,0.31724536418914795,0.15437963604927063,0.23581813529298787,4.0,25.0,8.0,2.0006425380706787
04_2-1_134_60,2-1,134,60,56,0.3301971457347739,0.5035930275917053,0.004618888851471762,0.3301971457347739,0.26563969999551773,0.3013502284884453,1.4900418201519428,3.0,32.0,12.0,3.7865251190960407
04_2-1_134_126,2-1,134,126,121,0.30663867565573383,0.3984384536743164,0.0014663796740985492,0.30663867565573383,0.22660140693187714,0.2105436772108078,1.120540342704513,5.0,,13.0,3.282256670296192
04_2-1_134_172,2-1,134,172,168,0.2541390049858319,0.5338849425315857,0.0006843600426226047,0.2541390049858319,0.31470954418182373,0.13606086373329163,0.3420126407237346,1.0,15.0,9.0,2.998017445206642
04_2-1_134_220,2-1,134,220,216,0.36920387634732027,0.6796346306800842,0.004515818058281388,0.36920387634732027,0.4727831184864044,0.2629935294389725,0.63122320062892,1.0,,7.0,3.319369211792946
04_2-1_134_245,2-1,134,245,243,0.1984903315725003,0.8531465530395508,0.0016877208044413002,0.1984903315725003,0.3440789580345154,0.23314672708511353,0.3760432137641392,0.0,1.0,12.0,2.2886635065078735
04_2-1_134_306,2-1,134,306,304,0.2922429740180167,0.511865496635437,0.012036473340054416,0.2922429740180167,0.26968859136104584,0.11553716659545898,0.29151881871226476,1.0,2.0,7.0,0.7071382701396942
04_2-1_134_386,2-1,134,386,381,0.30879188473278585,0.5232372879981995,0.0006363821683971569,0.30879188473278585,0.5499405711889267,0.3795340582728386,2.641096230044286,2.0,40.0,14.0,4.641990829259157
04_2-1_134_461,2-1,134,461,456,0.3224714343367743,0.5445364713668823,0.008974034227426831,0.3224714343367743,0.3582383692264557,0.3741544857621193,2.195974441981499,3.0,33.0,15.0,4.2769728428684175
04_2-1_134_543,2-1,134,543,538,0.35621293815669086,0.5484147667884827,1.025144654052284e-05,0.35621293815669086,0.17894721031188965,0.4094278961420059,2.945802680768428,4.0,,16.0,6.080218818038702
04_2-1_134_603,2-1,134,603,598,0.45868216508019205,0.6239979267120361,0.07804175169703062,0.45868216508019205,0.27569591999053955,0.31039275228977203,0.989756475994345,2.0,48.0,15.0,7.234054327011108
04_2-1_134_672,2-1,134,672,667,0.2309996484951052,0.5759099721908569,0.009106871991343355,0.2309996484951052,0.26679766178131104,0.07503043115139008,0.149797356457564,0.0,5.0,3.0,0.5789029449224472
04_2-1_134_691,2-1,134,691,687,0.2509652267663414,0.787300705909729,0.012771151489574448,0.2509652267663414,0.1999407410621643,0.2954772114753723,0.6007789681035854,1.0,12.0,10.0,3.8976503014564514
04_2-1_134_727,2-1,134,727,723,0.35333324535753496,0.925857663154602,0.015327724815597434,0.35333324535753496,0.2105899453163147,0.30796900391578674,0.4984215186845759,1.0,36.0,14.0,2.890805423259735
04_2-1_134_770,2-1,134,770,766,0.14920829600320373,0.8748648762702942,0.005194569118145988,0.14920829600320373,0.29278987646102905,0.10219258069992065,0.13225863187508727,0.0,2.0,4.0,-0.49942344427108765
04_2-1_134_838,2-1,134,838,834,0.21987980426428388,0.5936881899833679,0.0010593974904495366,0.21987980426428388,0.3807293474674225,0.22042807936668396,0.5905481810057398,1.0,4.0,5.0,0.8306594640016556
04_2-1_135_54,2-1,135,54,49,0.1789352642665692,0.8058093786239624,0.033161474189198306,0.1789352642665692,0.16644513607025146,0.0952107310295105,0.13398664823219383,0.0,1.0,6.0,0.6682394742965698
04_2-1_135_112,2-1,135,112,107,0.1843712597182921,0.7063279151916504,0.03414994208765051,0.1843712597182921,0.17880690097808838,0.10970926284790039,0.18388507033248083,2.0,9.0,8.0,1.1227968633174896
04_2-1_135_142,2-1,135,142,137,0.19433657475160213,0.751666247844696,0.019841762722214187,0.19433657475160213,0.17842072248458862,0.1054806113243103,0.16323577214174526,0.0,1.0,4.0,0.7682116031646729
04_2-1_135_174,2-1,135,174,170,0.19324479387458793,0.7605252861976624,0.013290462876998067,0.19324479387458793,0.26300108432769775,0.09255078434944153,0.13855436711036492,1.0,12.0,6.0,0.9372474849224091
04_2-1_135_202,2-1,135,202,199,0.15282400566243484,0.7497222423553467,0.0062652956120813185,0.15282400566243484,0.2512386441230774,0.01992318034172058,0.027299542269552265,0.0,1.0,6.0,-0.2501014173030853
04_2-1_135_277,2-1,135,277,272,0.22827875364659136,0.8537107706069946,0.02083053520880451,0.22827875364659136,0.24228209257125854,0.28239116072654724,0.4942787816886586,0.0,23.0,7.0,2.434106230735779
04_2-1_135_343,2-1,135,343,340,0.24265637741067936,0.7669898867607117,0.20153132278397792,0.24265637741067936,0.23107987642288208,0.19395533204078674,0.33847056943290954,10.0,,13.0,3.969436854124069
04_2-1_135_443,2-1,135,443,438,0.14450475175810115,0.8064672946929932,0.014327296732095238,0.14450475175810115,0.16771715879440308,0.005983233451843262,0.007474519158527982,0.0,3.0,3.0,-0.09924784302711487
04_2-1_135_510,2-1,135,510,507,0.18370165742177602,0.6016082763671875,0.005436589722582298,0.18370165742177602,0.201870858669281,0.06570574641227722,0.12260764362841423,0.0,1.0,5.0,-0.2425360381603241
04_2-1_135_736,2-1,135,736,731,0.1834268115179365,0.26199281215667725,0.06563824150316595,0.1834268115179365,0.15004590153694153,0.1579015925526619,1.5169540058551758,5.0,,14.0,2.7173406071960926
04_2-1_135_767,2-1,135,767,762,0.177359438264109,0.43804916739463806,0.024530282559697962,0.177359438264109,0.15433356165885925,0.17612989246845245,0.6724586898695775,4.0,1.0,8.0,1.5405177623033524
